<doc id="41.1.1">													
<text id="41.1.1">													
<s id="1">													
Hä	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	1	Hä	PROPN	NE	Case=Nom|Gender=Neut|Number=Sing	3	amod		SpaceAfter=No	pid:1.41.1.1.
?	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	2	?	PUNCT	$.		1	punct			pid:1.41.1.1.
Rechte	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	3	Recht|Rechte	NOUN	NN	Case=Nom|Gender=Neut|Number=Plur	4	nsubj			pid:1.41.1.1.
fordern	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	4	fordern	VERB	VVFIN	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	0	root			pid:1.41.1.1.
doch	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	5	doch	ADV	ADV		4	advmod			pid:1.41.1.1.
immer	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	6	immer	ADV	ADV		4	advmod			pid:1.41.1.1.
ein	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	7	ein	ADV	ART	Case=Acc|Definite=Ind|Gender=Neut|Number=Sing|PronType=Art	8	advmod			pid:1.41.1.1.
beschneiden	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	8	beschneiden	VERB	NN	Case=Acc|Gender=Neut|Number=Sing	4	obj			pid:1.41.1.1.
der	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	9	der	DET	ART	Case=Gen|Definite=Def|Gender=Neut|Number=Plur|PronType=Art	10	det			pid:1.41.1.1.
Frauenrechte	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	10	Frauenrechte	NOUN	NN	Case=Nom|Gender=Neut|Number=Plur	8	nmod		SpaceAfter=No	pid:1.41.1.1.
?	1	1	Hä? Rechte fordern doch immer ein beschneiden der Frauenrechte?	11	?	PUNCT	$.		4	punct		SpacesAfter=\n	pid:1.41.1.1.
</s>													
</text>													
</doc>													
