<doc id="17.1.1">													
<text id="17.1.1">													
<s id="1">													
Wir	1	1	Wir lassen es einfach mit uns machen.	1	wir	PRON	ADJD		2	nsubj			pid:1.17.1.1.
lassen	1	1	Wir lassen es einfach mit uns machen.	2	lassen	VERB	VVINF	VerbForm=Inf	0	root			pid:1.17.1.1.
es	1	1	Wir lassen es einfach mit uns machen.	3	es	PRON	PPER	Case=Nom|Gender=Neut|Number=Sing|Person=3|PronType=Prs	2	obj			pid:1.17.1.1.
einfach	1	1	Wir lassen es einfach mit uns machen.	4	einfach	ADJ	ADV		2	advmod			pid:1.17.1.1.
mit	1	1	Wir lassen es einfach mit uns machen.	5	mit	ADP	ADJA	Case=Nom|Number=Plur	6	case			pid:1.17.1.1.
uns	1	1	Wir lassen es einfach mit uns machen.	6	wir	PRON	ADJA	Case=Gen|Gender=Fem|Number=Sing	2	obl			pid:1.17.1.1.
machen	1	1	Wir lassen es einfach mit uns machen.	7	machen	VERB	VVINF	VerbForm=Inf	2	xcomp		SpaceAfter=No	pid:1.17.1.1.
.	1	1	Wir lassen es einfach mit uns machen.	8	.	PUNCT	$.		2	punct			pid:1.17.1.1.
</s>													
<s id="2">													
Wir	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	1	wir	PRON	ADJD		2	nsubj			pid:2.17.1.1.
stehen	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	2	stehen	VERB	VVFIN	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	0	root			pid:2.17.1.1.
unter	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	3	unter	ADP	ADJD		5	case			pid:2.17.1.1.
dem	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	4	der	DET	ART	Case=Dat|Definite=Def|Gender=Masc|Number=Sing|PronType=Art	5	det			pid:2.17.1.1.
Schuldschutz	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	5	Schuldschutz	NOUN	NN	Case=Dat|Gender=Masc|Number=Sing	2	obl			pid:2.17.1.1.
von	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	6	von	ADP	NE	Case=Dat|Gender=Masc|Number=Sing	7	case			pid:2.17.1.1.
Papa	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	7	Papa	PROPN	NE	Case=Dat|Gender=Masc|Number=Sing	5	nmod			pid:2.17.1.1.
Amerika	1	2	Wir stehen unter dem Schuldschutz von Papa Amerika	8	Amerika	PROPN	NE	Case=Dat|Gender=Neut|Number=Sing	7	appos		SpacesAfter=\n	pid:2.17.1.1.
</s>													
</text>													
</doc>													
