<doc id="128.1.1">													
<text id="128.1.1">													
<s id="1">													
Keiner	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	1	keiner	NOUN	PIS	Case=Nom|Definite=Ind|Gender=Masc|Number=Sing|Polarity=Neg|PronType=Neg	3	nsubj			pid:1.128.1.1.
der	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	2	der	DET	ART	Case=Nom|Definite=Def|Gender=Masc|Number=Sing|PronType=Art	3	det			pid:1.128.1.1.
Artikel	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	3	Artikel	NOUN	NN	Case=Nom|Gender=Masc|Number=Sing	4	nsubj			pid:1.128.1.1.
belegt	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	4	belegen	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	0	root		SpaceAfter=No	pid:1.128.1.1.
,	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	5	,	PUNCT	$,		10	punct			pid:1.128.1.1.
dass	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	6	dass	SCONJ	KOUS		10	mark			pid:1.128.1.1.
die	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	7	der	DET	ART	Case=Nom|Number=Plur|PronType=Art	8	det			pid:1.128.1.1.
Leute	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	8	Leute	NOUN	NN	Case=Nom|Number=Plur	10	nsubj			pid:1.128.1.1.
wieder	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	9	wieder	ADV	NN	Case=Gen|Gender=Neut|Number=Sing	10	advmod			pid:1.128.1.1.
kommen	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	10	kommen	VERB	VVFIN	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin	4	ccomp			pid:1.128.1.1.
würden	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	11	werden	AUX	NN	Foreign=Yes	10	aux			pid:1.128.1.1.
und	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	12	und	CCONJ	NE	Foreign=Yes	15	cc			pid:1.128.1.1.
erneut	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	13	erneut	ADJ	ADV		15	advmod			pid:1.128.1.1.
Stress	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	14	Streß	NOUN	NN	Case=Acc|Gender=Masc|Number=Plur	15	obj			pid:1.128.1.1.
machen	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	15	machen	VERB	VVFIN	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	4	conj		SpaceAfter=No	pid:1.128.1.1.
.	1	1	Keiner der Artikel belegt, dass die Leute wieder kommen würden und erneut Stress machen.	16	.	PUNCT	$.		4	punct			pid:1.128.1.1.
</s>													
<s id="2">													
Heb	1	2	Heb dir das für den CSU Stammtisch auf	1	Heb	PROPN	VVPP	Case=Dat|Gender=Fem|Number=Sing	2	nsubj			pid:2.128.1.1.
dir	1	2	Heb dir das für den CSU Stammtisch auf	2	derden	AUX	PPER	Case=Dat|Number=Sing|Person=2|PronType=Prs	0	root			pid:2.128.1.1.
das	1	2	Heb dir das für den CSU Stammtisch auf	3	der	DET	PDS	Case=Acc|Gender=Neut|Number=Sing|PronType=Dem	2	obj			pid:2.128.1.1.
für	1	2	Heb dir das für den CSU Stammtisch auf	4	für	ADP	APPR		6	case			pid:2.128.1.1.
den	1	2	Heb dir das für den CSU Stammtisch auf	5	der	DET	ART	Case=Acc|Definite=Def|Gender=Masc|Number=Sing|PronType=Art	6	det			pid:2.128.1.1.
CSU	1	2	Heb dir das für den CSU Stammtisch auf	6	CSU	PROPN	NE	Case=Acc|Gender=Fem|Number=Sing	3	nmod			pid:2.128.1.1.
Stammtisch	1	2	Heb dir das für den CSU Stammtisch auf	7	Stammtisch	PROPN	NN	Case=Acc|Gender=Neut|Number=Sing	6	flat			pid:2.128.1.1.
auf	1	2	Heb dir das für den CSU Stammtisch auf	8	auf	ADP	APPR		2	case		SpacesAfter=\n	pid:2.128.1.1.
</s>													
</text>													
</doc>													
