<doc id="50.1.1">													
<text id="50.1.1">													
<s id="1">													
Sind	1	1	Sind rechte erhöht am Frauen-t@ten?	1	sein	AUX	VAFIN	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	3	aux			pid:1.50.1.1.
rechte	1	1	Sind rechte erhöht am Frauen-t@ten?	2	rechte	NOUN	ADJA	Case=Nom|Gender=Fem|Number=Sing	3	nsubj			pid:1.50.1.1.
erhöht	1	1	Sind rechte erhöht am Frauen-t@ten?	3	erhöhen	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	0	root			pid:1.50.1.1.
am	1	1	Sind rechte erhöht am Frauen-t@ten?	4-5									pid:1.50.1.1.
an	1	1	Sind rechte erhöht am Frauen-t@ten?	4	an	ADP	APPR		6	case			pid:1.50.1.1.
dem	1	1	Sind rechte erhöht am Frauen-t@ten?	5	der	DET	ART	Case=Dat|Definite=Def|Gender=Neut|Number=Sing|PronType=Art	6	det			pid:1.50.1.1.
Frauen	1	1	Sind rechte erhöht am Frauen-t@ten?	6	Frau	NOUN	NN	Case=Dat|Gender=Fem|Number=Plur	8	obl		SpaceAfter=No	pid:1.50.1.1.
-	1	1	Sind rechte erhöht am Frauen-t@ten?	7	-	PUNCT	$(		8	punct		SpaceAfter=No	pid:1.50.1.1.
t@ten	1	1	Sind rechte erhöht am Frauen-t@ten?	8	t@en	VERB	VVINF	VerbForm=Inf	3	xcomp		SpaceAfter=No	pid:1.50.1.1.
?	1	1	Sind rechte erhöht am Frauen-t@ten?	9	?	PUNCT	$.		3	punct			pid:1.50.1.1.
</s>													
<s id="2">													
Was	1	2	Was sagt die Statistik.	1	was	PRON	FM	Foreign=Yes	2	nsubj			pid:2.50.1.1.
sagt	1	2	Was sagt die Statistik.	2	sagen	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	0	root			pid:2.50.1.1.
die	1	2	Was sagt die Statistik.	3	der	DET	ART	Case=Nom|Definite=Def|Gender=Fem|Number=Sing|PronType=Art	4	det			pid:2.50.1.1.
Statistik	1	2	Was sagt die Statistik.	4	Statistik	NOUN	NN	Case=Nom|Gender=Fem|Number=Sing	2	obj		SpaceAfter=No	pid:2.50.1.1.
.	1	2	Was sagt die Statistik.	5	.	PUNCT	$.		2	punct			pid:2.50.1.1.
</s>													
<s id="3">													
Werden	1	3	Werden überfallartigeGruppenvergew@ltigungen von Querdenkern begangen?	1	werden	AUX	NE	Case=Nom|Gender=Masc|Number=Sing	5	aux			pid:3.50.1.1.
überfallartigeGruppenvergew@ltigungen	1	3	Werden überfallartigeGruppenvergew@ltigungen von Querdenkern begangen?	2	überfallartigeGruppenvergew@ltigung	NOUN	NE	Case=Nom|Gender=Masc|Number=Sing	5	nsubj			pid:3.50.1.1.
von	1	3	Werden überfallartigeGruppenvergew@ltigungen von Querdenkern begangen?	3	von	ADP	FM	Foreign=Yes	4	case			pid:3.50.1.1.
Querdenkern	1	3	Werden überfallartigeGruppenvergew@ltigungen von Querdenkern begangen?	4	Querdenker	NOUN	NN	Case=Dat|Gender=Masc|Number=Plur	2	nmod			pid:3.50.1.1.
begangen	1	3	Werden überfallartigeGruppenvergew@ltigungen von Querdenkern begangen?	5	begehen	VERB	VVPP	VerbForm=Part	0	root		SpaceAfter=No	pid:3.50.1.1.
?	1	3	Werden überfallartigeGruppenvergew@ltigungen von Querdenkern begangen?	6	?	PUNCT	$.		5	punct		SpacesAfter=\n	pid:3.50.1.1.
</s>													
</text>													
</doc>													
