<doc id="11.1.1">													
<text id="11.1.1">													
<s id="1">													
Hast	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	1	haben	AUX	VAFIN	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin	0	root			pid:1.11.1.1.
du	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	2	du	PRON	PPER	Case=Nom|Number=Sing|Person=2|PronType=Prs	4	nsubj			pid:1.11.1.1.
da	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	3	da	ADV	ADV		4	advmod			pid:1.11.1.1.
Hintergrundinfos	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	4	Hintergrundinfos	NOUN	NN	Case=Dat|Gender=Neut|Number=Plur	1	obl		SpaceAfter=No	pid:1.11.1.1.
,	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	5	,	PUNCT	$,		11	punct			pid:1.11.1.1.
die	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	6	der	PRON	PRELS	Case=Nom|Number=Plur|PronType=Rel	11	nsubj			pid:1.11.1.1.
nicht	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	7	nicht	PART	CARD	NumType=Card	11	advmod			pid:1.11.1.1.
im	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	8-9									pid:1.11.1.1.
in	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	8	in	ADP	APPR		10	case			pid:1.11.1.1.
dem	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	9	der	DET	ART	Case=Dat|Definite=Def|Gender=Masc|Number=Sing|PronType=Art	10	det			pid:1.11.1.1.
Artikel	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	10	Artikel	NOUN	NN	Case=Dat|Gender=Masc|Number=Sing	11	obl			pid:1.11.1.1.
auftauchen	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	11	auftauchen	VERB	VVINF	VerbForm=Inf	4	acl		SpaceAfter=No	pid:1.11.1.1.
?	1	1	Hast du da Hintergrundinfos, die nicht im Artikel auftauchen?	12	?	PUNCT	$.		1	punct			pid:1.11.1.1.
</s>													
<s id="2">													
Dort	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	1	dort	ADV	ADV		3	advmod			pid:2.11.1.1.
wird	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	2	werden	AUX	VAFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	3	aux:pass			pid:2.11.1.1.
geschrieben	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	3	schreiben	VERB	VVPP	VerbForm=Part	0	root		SpaceAfter=No	pid:2.11.1.1.
,	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	4	,	PUNCT	$,		16	punct			pid:2.11.1.1.
dass	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	5	dass	SCONJ	KOUS		16	mark			pid:2.11.1.1.
die	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	6	der	DET	ART	Case=Nom|Definite=Def|Gender=Fem|Number=Sing|PronType=Art	7	det			pid:2.11.1.1.
Attacke	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	7	Attacke	NOUN	NN	Case=Nom|Gender=Fem|Number=Sing	16	nsubj:pass			pid:2.11.1.1.
von	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	8	von	ADP	NE	Case=Nom|Gender=Neut|Number=Sing	15	case			pid:2.11.1.1.
einer	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	9	ein	DET	ART	Case=Gen|Definite=Ind|Gender=Fem|Number=Sing|PronType=Art	15	det			pid:2.11.1.1.
islamistischen	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	10	islamistisch	ADJ	ADJA	Case=Gen|Gender=Fem|Number=Sing	15	amod		SpaceAfter=No	pid:2.11.1.1.
,	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	11	,	PUNCT	$,		15	punct			pid:2.11.1.1.
pro	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	12	pro	ADP	NN	Case=Acc|Gender=Masc|Number=Sing	15	case		SpaceAfter=No	pid:2.11.1.1.
-	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	13	-	PUNCT	$(		12	punct		SpaceAfter=No	pid:2.11.1.1.
palästinensischen	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	14	palästinensisch	ADJ	ADJA	Case=Dat|Gender=Fem|Number=Sing	15	amod			pid:2.11.1.1.
Gruppe	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	15	Gruppe	NOUN	NN	Case=Dat|Gender=Fem|Number=Sing	16	obl			pid:2.11.1.1.
ausgeführt	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	16	ausführen	VERB	VVPP	VerbForm=Part	3	ccomp			pid:2.11.1.1.
wurde	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	17	werden	AUX	KON		16	aux:pass		SpaceAfter=No	pid:2.11.1.1.
.	1	2	Dort wird geschrieben, dass die Attacke von einer islamistischen, pro-palästinensischen Gruppe ausgeführt wurde.	18	.	PUNCT	$.		3	punct			pid:2.11.1.1.
</s>													
<s id="3">													
Kein	1	3	Kein Wort von Russland.	1	kein	ADJ	PIAT	Case=Nom|Definite=Ind|Gender=Neut|Number=Sing|Polarity=Neg|PronType=Neg	2	amod			pid:3.11.1.1.
Wort	1	3	Kein Wort von Russland.	2	Wort	NOUN	NN	Case=Nom|Gender=Neut|Number=Sing	0	root			pid:3.11.1.1.
von	1	3	Kein Wort von Russland.	3	von	ADP	FM	Foreign=Yes	4	case			pid:3.11.1.1.
Russland	1	3	Kein Wort von Russland.	4	Rußland	PROPN	NE	Case=Dat|Gender=Neut|Number=Sing	2	nmod		SpaceAfter=No	pid:3.11.1.1.
.	1	3	Kein Wort von Russland.	5	.	PUNCT	$.		2	punct		SpacesAfter=\n	pid:3.11.1.1.
</s>													
</text>													
</doc>													
