<doc id="77.1.1">													
<text id="77.1.1">													
<s id="1">													
Sorry	1	1	Sorry das dir das widerfahren ist.	1	Sorry	PROPN	NE	Case=Acc|Gender=Masc|Number=Sing	6	nsubj			pid:1.77.1.1.
das	1	1	Sorry das dir das widerfahren ist.	2	der	DET	PDS	Case=Acc|Gender=Neut|Number=Sing|PronType=Dem	6	det			pid:1.77.1.1.
dir	1	1	Sorry das dir das widerfahren ist.	3	derden	AUX	PPER	Case=Dat|Number=Sing|Person=2|PronType=Prs	6	cop			pid:1.77.1.1.
das	1	1	Sorry das dir das widerfahren ist.	4	der	DET	ART	Case=Acc|Definite=Def|Gender=Neut|Number=Sing|PronType=Art	5	det			pid:1.77.1.1.
widerfahren	1	1	Sorry das dir das widerfahren ist.	5	widerfahren	NOUN	NN	Case=Acc|Gender=Neut|Number=Sing	6	nsubj			pid:1.77.1.1.
ist	1	1	Sorry das dir das widerfahren ist.	6	sein	AUX	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	0	root		SpaceAfter=No	pid:1.77.1.1.
.	1	1	Sorry das dir das widerfahren ist.	7	.	PUNCT	$.		6	punct			pid:1.77.1.1.
</s>													
<s id="2">													
Find	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	1	Find	VERB	NN	Case=Nom|Gender=Neut|Number=Sing	0	root			pid:2.77.1.1.
es	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	2	es	PRON	PPER	Case=Nom|Gender=Neut|Number=Sing|Person=3|PronType=Prs	1	nsubj			pid:2.77.1.1.
trotzdem	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	3	trotzdem	ADV	NE	Case=Dat|Number=Sing	1	advmod			pid:2.77.1.1.
nicht	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	4	nicht	PART	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	5	advmod			pid:2.77.1.1.
angepasst	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	5	anpassen	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	1	xcomp			pid:2.77.1.1.
mich	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	6	ich	PRON	PPER	Case=Acc|Number=Sing|Person=1|PronType=Prs	5	obj			pid:2.77.1.1.
so	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	7	so	ADV	NN	Case=Acc|Gender=Fem|Number=Sing	8	advmod			pid:2.77.1.1.
anzugreifen	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	8	angreifen	VERB	VVIZU	VerbForm=Inf	5	xcomp		SpaceAfter=No	pid:2.77.1.1.
.	1	2	Find es trotzdem nicht angepasst mich so anzugreifen.	9	.	PUNCT	$.		1	punct			pid:2.77.1.1.
</s>													
<s id="3">													
Ich	1	3	Ich mache definitiv kein victim blaming.	1	ich	PRON	PPER	Case=Nom|Number=Sing|Person=1|PronType=Prs	6	nsubj			pid:3.77.1.1.
mache	1	3	Ich mache definitiv kein victim blaming.	2	mach	PRON	ADJA	Case=Nom|Gender=Fem|Number=Plur	6	nsubj			pid:3.77.1.1.
definitiv	1	3	Ich mache definitiv kein victim blaming.	3	definitiv	ADV	ADJD		6	advmod			pid:3.77.1.1.
kein	1	3	Ich mache definitiv kein victim blaming.	4	kein	PRON	PIAT	Case=Nom|Definite=Ind|Gender=Masc|Number=Sing|Polarity=Neg|PronType=Neg	6	obj			pid:3.77.1.1.
victim	1	3	Ich mache definitiv kein victim blaming.	5	victim	ADJ	ADJD		6	advmod			pid:3.77.1.1.
blaming	1	3	Ich mache definitiv kein victim blaming.	6	blamehen	VERB	NN	Foreign=Yes	0	root		SpaceAfter=No	pid:3.77.1.1.
.	1	3	Ich mache definitiv kein victim blaming.	7	.	PUNCT	$.		6	punct		SpacesAfter=\n\n	pid:3.77.1.1.
</s>													
<s id="4">													
Schönen	2	4	Schönen Tag noch.	1	schön	ADJ	ADJA	Case=Acc|Gender=Masc|Number=Sing	2	amod			pid:4.77.1.1.
Tag	2	4	Schönen Tag noch.	2	Tag	NOUN	NN	Case=Acc|Gender=Masc|Number=Sing	0	root			pid:4.77.1.1.
noch	2	4	Schönen Tag noch.	3	noch	ADV	CARD	NumType=Card	2	advmod		SpaceAfter=No	pid:4.77.1.1.
.	2	4	Schönen Tag noch.	4	.	PUNCT	$.		2	punct		SpacesAfter=\n	pid:4.77.1.1.
</s>													
</text>													
</doc>													
