<doc id="111.1.1">													
<text id="111.1.1">													
<s id="1">													
OK	1	1	OK von der Seite gesehen hast du Recht.	1	OK	ADJ	NE	Case=Nom|Gender=Neut|Number=Sing	5	advmod			pid:1.111.1.1.
von	1	1	OK von der Seite gesehen hast du Recht.	2	von	ADP	FM	Foreign=Yes	4	case			pid:1.111.1.1.
der	1	1	OK von der Seite gesehen hast du Recht.	3	der	DET	ART	Case=Dat|Definite=Def|Gender=Fem|Number=Sing|PronType=Art	4	det			pid:1.111.1.1.
Seite	1	1	OK von der Seite gesehen hast du Recht.	4	Seite	NOUN	NN	Case=Dat|Gender=Fem|Number=Sing	5	obl			pid:1.111.1.1.
gesehen	1	1	OK von der Seite gesehen hast du Recht.	5	sehen	VERB	VVFIN	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	0	root			pid:1.111.1.1.
hast	1	1	OK von der Seite gesehen hast du Recht.	6	haben	AUX	VAFIN	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin	8	cop			pid:1.111.1.1.
du	1	1	OK von der Seite gesehen hast du Recht.	7	du	PRON	PPER	Case=Nom|Number=Sing|Person=2|PronType=Prs	8	nsubj			pid:1.111.1.1.
Recht	1	1	OK von der Seite gesehen hast du Recht.	8	Recht	NOUN	NN	Case=Acc|Gender=Neut|Number=Sing	5	parataxis		SpaceAfter=No	pid:1.111.1.1.
.	1	1	OK von der Seite gesehen hast du Recht.	9	.	PUNCT	$.		5	punct		SpacesAfter=\n\n	pid:1.111.1.1.
</s>													
<s id="2">													
Ich	2	2	Ich hab eher gedacht:	1	ich	PRON	PPER	Case=Nom|Number=Sing|Person=1|PronType=Prs	4	nsubj			pid:2.111.1.1.
hab	2	2	Ich hab eher gedacht:	2	haben	AUX	VAFIN	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin	4	aux			pid:2.111.1.1.
eher	2	2	Ich hab eher gedacht:	3	eher	ADV	ADV		4	advmod			pid:2.111.1.1.
gedacht	2	2	Ich hab eher gedacht:	4	denken|gedenken	VERB	VVPP	VerbForm=Part	0	root		SpaceAfter=No	pid:2.111.1.1.
:	2	2	Ich hab eher gedacht:	5	:	PUNCT	$.		4	punct			pid:2.111.1.1.
</s>													
<s id="3">													
Wenn	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	1	wenn	SCONJ	KOUS		5	mark			pid:3.111.1.1.
wir	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	2	wir	PRON	ADJD		5	nsubj			pid:3.111.1.1.
das	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	3	der	DET	ART	Case=Acc|Definite=Def|Gender=Neut|Number=Sing|PronType=Art	5	obj			pid:3.111.1.1.
nicht	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	4	nicht	PART	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	5	advmod			pid:3.111.1.1.
machen	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	5	machen	VERB	VVINF	VerbForm=Inf	8	advcl			pid:3.111.1.1.
würde	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	6	werden	AUX	NE	Case=Nom|Number=Sing	5	aux		SpaceAfter=No	pid:3.111.1.1.
,	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	7	,	PUNCT	$,		5	punct			pid:3.111.1.1.
wären	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	8	sein	AUX	ADJD		14	cop			pid:3.111.1.1.
die	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	9	der	DET	ART	Case=Nom|Definite=Def|Gender=Fem|Number=Plur|PronType=Art	10	det			pid:3.111.1.1.
Zahlen	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	10	Zahl	NOUN	NN	Case=Nom|Gender=Fem|Number=Plur	8	nsubj			pid:3.111.1.1.
vielleicht	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	11	vielleicht	ADV	FM	Foreign=Yes	14	advmod			pid:3.111.1.1.
noch	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	12	noch	ADV	NE	Case=Nom|Gender=Fem|Number=Sing	13	advmod			pid:3.111.1.1.
viel	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	13	viel	PRON	NE	Foreign=Yes	14	det			pid:3.111.1.1.
Schlimmer	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	14	schlimmer	NOUN	NN	Case=Nom|Gender=Fem|Number=Sing	15	nsubj		SpaceAfter=No	pid:3.111.1.1.
.	2	3	Wenn wir das nicht machen würde, wären die Zahlen vielleicht noch viel Schlimmer.	15	.	PUNCT	$.		0	root		SpacesAfter=\n	pid:3.111.1.1.
</s>													
</text>													
</doc>													
