<doc id="123.1.1">													
<text id="123.1.1">													
<s id="1">													
Härtere	1	1	Härtere Konsequenzen.	1	hart	ADJ	ADJA	Case=Nom|Gender=Fem|Number=Sing	2	amod			pid:1.123.1.1.
Konsequenzen	1	1	Härtere Konsequenzen.	2	Konsequenz	NOUN	NN	Case=Nom|Gender=Fem|Number=Plur	0	root		SpaceAfter=No	pid:1.123.1.1.
.	1	1	Härtere Konsequenzen.	3	.	PUNCT	$.		2	punct			pid:1.123.1.1.
</s>													
<s id="2">													
Es	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	1	es	PRON	PPER	Case=Nom|Gender=Neut|Number=Sing|Person=3|PronType=Prs	10	nsubj			pid:2.123.1.1.
muss	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	2	müssen	AUX	VMFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	10	aux			pid:2.123.1.1.
empfindlich	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	3	empfindlich	ADJ	ADJD		10	advmod			pid:2.123.1.1.
ans	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	4-5									pid:2.123.1.1.
an	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	4	an	ADP	APPR		6	case			pid:2.123.1.1.
das	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	5	der	DET	ART	Case=Acc|Definite=Def|Gender=Neut|Number=Sing|PronType=Art	6	det			pid:2.123.1.1.
Eingemachte	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	6	Eingemachte	NOUN	NN	Case=Acc|Gender=Neut|Number=Plur	10	obl			pid:2.123.1.1.
(	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	7	(	PUNCT	$(		8	punct		SpaceAfter=No	pid:2.123.1.1.
Geld	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	8	Geld	NOUN	NN	Case=Acc|Gender=Neut|Number=Sing	6	appos		SpaceAfter=No	pid:2.123.1.1.
)	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	9	)	PUNCT	$(		8	punct			pid:2.123.1.1.
gehen	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	10	gehen	VERB	VVINF	VerbForm=Inf	0	root		SpaceAfter=No	pid:2.123.1.1.
,	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	11	,	PUNCT	$,		15	punct			pid:2.123.1.1.
damit	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	12	damit	SCONJ	KOUS		15	mark			pid:2.123.1.1.
so	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	13	so	ADV	NE	Case=Nom|Gender=Masc|Number=Sing	15	advmod			pid:2.123.1.1.
etwas	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	14	etwas	ADV	ADV		15	advmod			pid:2.123.1.1.
aufhört	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	15	aufhören	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	10	conj		SpaceAfter=No	pid:2.123.1.1.
.	1	2	Es muss empfindlich ans Eingemachte (Geld) gehen, damit so etwas aufhört.	16	.	PUNCT	$.		10	punct		SpacesAfter= \n	pid:2.123.1.1.
</s>													
</text>													
</doc>													
