<doc id="129.1.1">													
<text id="129.1.1">													
<s id="1">													
11300	1	1	11300 einzelfälle ja?	1	11300	NUM	CARD	NumType=Card	3	nummod			pid:1.129.1.1.
einzelfälle	1	1	11300 einzelfälle ja?	2	einzelfäll	ADJ	NN	Case=Acc|Gender=Masc|Number=Plur	3	amod			pid:1.129.1.1.
ja	1	1	11300 einzelfälle ja?	3	ja	PROPN	ADV		0	root		SpaceAfter=No	pid:1.129.1.1.
?	1	1	11300 einzelfälle ja?	4	?	PUNCT	$.		3	punct		SpacesAfter=\s\s	pid:1.129.1.1.
</s>													
<s id="2">													
Man	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	1	man	PRON	PIS	Case=Nom|Definite=Ind|Number=Sing|PronType=Ind	10	nsubj			pid:2.129.1.1.
ist	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	2	sein	AUX	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	10	cop			pid:2.129.1.1.
nicht	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	3	nicht	PART	CARD	NumType=Card	4	advmod			pid:2.129.1.1.
rechtsextrem	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	4	rechtsextrem	ADV	ADJD		5	advmod			pid:2.129.1.1.
nur	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	5	nur	ADV	CARD	NumType=Card	10	advmod			pid:2.129.1.1.
weil	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	6	weil	SCONJ	KOUS		10	mark			pid:2.129.1.1.
man	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	7	man	PRON	PIS	Case=Nom|Definite=Ind|Number=Sing|PronType=Ind	10	nsubj			pid:2.129.1.1.
offensichtliche	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	8	offensichtlich	DET	ADJA	Case=Acc|Gender=Masc|Number=Plur	9	det			pid:2.129.1.1.
Missstände	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	9	Missstand	NOUN	NN	Case=Acc|Gender=Masc|Number=Plur	10	obj			pid:2.129.1.1.
anprangert	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	10	anprangern	VERB	VVFIN	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	0	root		SpaceAfter=No	pid:2.129.1.1.
.	1	2	Man ist nicht rechtsextrem nur weil man offensichtliche Missstände anprangert.	11	.	PUNCT	$.		10	punct		SpacesAfter=\n	pid:2.129.1.1.
</s>													
</text>													
</doc>													
