<doc id="37.1.1">													
<text id="37.1.1">													
<s id="1">													
Also	1	1	Also ein Zuwachs an rechtem Gedankengut.	1	also	ADV	ADV		3	advmod			pid:1.37.1.1.
ein	1	1	Also ein Zuwachs an rechtem Gedankengut.	2	ein	DET	ART	Case=Nom|Definite=Ind|Gender=Masc|Number=Sing|PronType=Art	3	det			pid:1.37.1.1.
Zuwachs	1	1	Also ein Zuwachs an rechtem Gedankengut.	3	Zuwachs	NOUN	NN	Case=Acc|Gender=Masc|Number=Sing	0	root			pid:1.37.1.1.
an	1	1	Also ein Zuwachs an rechtem Gedankengut.	4	an	ADP	APPR		6	case			pid:1.37.1.1.
rechtem	1	1	Also ein Zuwachs an rechtem Gedankengut.	5	rechtem	ADJ	ADJA	Case=Dat|Gender=Neut|Number=Sing	6	amod			pid:1.37.1.1.
Gedankengut	1	1	Also ein Zuwachs an rechtem Gedankengut.	6	Gedankengut	NOUN	NN	Case=Acc|Gender=Neut|Number=Sing	3	nmod		SpaceAfter=No	pid:1.37.1.1.
.	1	1	Also ein Zuwachs an rechtem Gedankengut.	7	.	PUNCT	$.		3	punct		SpacesAfter=\n	pid:1.37.1.1.
</s>													
</text>													
</doc>													
