"targetref","828.536840603533","60.7655713802635","889568.81767942","13.6349716094769","0.0000000000000000000000000000000000000000025053469522762","---"
"qb","324.972110186954","160.809404054293","938983.944334931","2.02085264912266","0.0432953040400182","---"
"qc","882.062938017665","106.846070787724","939497.726028673","8.25545508145174","0.000000000000000151517129220697","---"
"qd","913.057871921679","111.261600847496","939766.809578313","8.20640602837621","0.00000000000000022819101934572","---"
"qe","63.7928283044723","132.087482103723","938977.187548937","0.482958924558635","0.62912501426169","---"
"qf","204.716440667538","161.848730483515","938941.237099985","1.26486281391246","0.205920823477634","---"
"range","-0.127701120142837","0.0100596138008554","933312.997831833","-12.6944356583528","0.000000000000000000000000000000000000639345210769536","---"
"targetref:qb","672.271857102427","221.062869058274","938587.071250391","3.04108898959966","0.00235730649360528","---"
"targetref:qc","-317.524298900839","129.13645860465","939255.738920242","-2.45882767989587","0.0139393296036829","---"
"targetref:qd","79.8588195769586","140.011247875804","939570.017514282","0.570374314839309","0.568423983047074","---"
"targetref:qe","-98.5319631597285","260.798337385971","938157.084418219","-0.377809015760347","0.705572561153598","---"
"targetref:qf","-211.345845133805","221.937932020685","938836.5382954","-0.952274553563501","0.340958004686356","---"
"---","---","---","---","---","---","---"
