1_id	1_span	1_anno_tok:abbrev	1_anno_tok:gloss	1_anno_tok:mftb_lem	1_anno_tok:mftb_pos	1_anno_tok:pos	1_anno_tok:tt_lem	1_anno_tok:tt_pos	2_id	2_span	2_anno_tok:gloss	2_anno_tok:mftb_lem	2_anno_tok:mftb_pos
8605275	:D	'NULL'	:D	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8605276	oki	'NULL'	'NULL'	'NULL'
8605434	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8605436	oki	'NULL'	'NULL'	'NULL'
8605799	irwo	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8605801	oke	'NULL'	'NULL'	'NULL'
8605873	:/	'NULL'	:/	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8605874	okay	'NULL'	'NULL'	'NULL'
8606294	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8606295	oki	'NULL'	'NULL'	'NULL'
8606426	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8606427	okee	'NULL'	'NULL'	'NULL'
8606870	aaahh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8606871	okee	'NULL'	'NULL'	'NULL'
8607000	^^	'NULL'	^^	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8607001	okay	'NULL'	'NULL'	'NULL'
8607218	emojiQvictoryHand	'NULL'	emojiQvictoryHand	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8607220	okee	'NULL'	'NULL'	'NULL'
8607678	znacht	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8607679	oki	'NULL'	'NULL'	'NULL'
8607733	:)	'NULL'	:)	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8607735	okee	'NULL'	'NULL'	'NULL'
8607829	emojiQgreenHeart	'NULL'	emojiQgreenHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8607831	oki	'NULL'	'NULL'	'NULL'
8607857	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8607859	oki	'NULL'	'NULL'	'NULL'
8607881	ab	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8607882	oki	'NULL'	'NULL'	'NULL'
8608078	mache	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8608079	oki	'NULL'	'NULL'	'NULL'
8608082	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8608084	oki	'NULL'	'NULL'	'NULL'
8608091	:)	'NULL'	:)	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8608093	oke	'NULL'	'NULL'	'NULL'
8608123	on	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8608124	oki	'NULL'	'NULL'	'NULL'
8608150	emojiQdisappointedFace	'NULL'	emojiQdisappointedFace	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8608152	oki	'NULL'	'NULL'	'NULL'
8609091	emojiQtwoHearts	'NULL'	emojiQtwoHearts	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8609093	oki	'NULL'	'NULL'	'NULL'
8610852	:/	'NULL'	:/	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8610854	oke	'NULL'	'NULL'	'NULL'
8610869	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8610871	okee	'NULL'	'NULL'	'NULL'
8611479	emojiQsparklingHeart	'NULL'	emojiQsparklingHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8611481	oki	'NULL'	'NULL'	'NULL'
8611858	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8611860	oki	'NULL'	'NULL'	'NULL'
8612428	oww	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8612429	oke	'NULL'	'NULL'	'NULL'
8612612	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8612614	okidoki	'NULL'	'NULL'	'NULL'
8612951	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8612953	oki	'NULL'	'NULL'	'NULL'
8613300	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8613301	oki	'NULL'	'NULL'	'NULL'
8613585	oh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8613586	oki	'NULL'	'NULL'	'NULL'
8613911	;0	'NULL'	;0	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8613912	okee	'NULL'	'NULL'	'NULL'
8614279	21:15	'NULL'	21:15	'NULL'	'NULL'	NUM	'NULL'	'NULL'	8614280	oki	'NULL'	'NULL'	'NULL'
8614607	:)	'NULL'	:)	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8614609	oki	'NULL'	'NULL'	'NULL'
8615296	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8615298	oki	'NULL'	'NULL'	'NULL'
8615395	aah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8615396	oki	'NULL'	'NULL'	'NULL'
8615768	hehe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8615769	oki	'NULL'	'NULL'	'NULL'
8617787	emojiQheavyBlackHeart	'NULL'	emojiQheavyBlackHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8617789	oke	'NULL'	'NULL'	'NULL'
8617814	emojiQheartWithArrow	'NULL'	emojiQheartWithArrow	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8617816	oki	oki	*oki	P
8617992	...	'NULL'	...	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8617994	oki	'NULL'	'NULL'	'NULL'
8618292	instagram.com/mateomenschen	'NULL'	instagram.com/mateomenschen	'NULL'	'NULL'	URL	'NULL'	'NULL'	8618294	oki	'NULL'	'NULL'	'NULL'
8618385	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8618386	oki	'NULL'	'NULL'	'NULL'
8618431	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8618432	oke	'NULL'	'NULL'	'NULL'
8620434	emojiQgrowingHeart	'NULL'	emojiQgrowingHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8620436	oki	'NULL'	'NULL'	'NULL'
8621674	emojiQokHandSign	'NULL'	emojiQokHandSign	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8621676	oki	'NULL'	'NULL'	'NULL'
8621698	nacher	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8621699	oki	'NULL'	'NULL'	'NULL'
8622926	:D	'NULL'	:D	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8622928	oki	'NULL'	'NULL'	'NULL'
8623320	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8623321	oke	'NULL'	'NULL'	'NULL'
8623481	:))	'NULL'	:))	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8623483	oki	'NULL'	'NULL'	'NULL'
8624021	emojiQgreenHeart	'NULL'	emojiQgreenHeart	emojiQgreenHeart	ET	EMOJI	'NULL'	'NULL'	8624023	oki	'NULL'	'NULL'	'NULL'
8626838	hehe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8626839	oki	'NULL'	'NULL'	'NULL'
8627257	emojiQflushedFace	'NULL'	emojiQflushedFace	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8627259	oke	'NULL'	'NULL'	'NULL'
8627325	:)	'NULL'	:)	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8627327	oki	'NULL'	'NULL'	'NULL'
8627784	emojiQrevolvingHearts	'NULL'	emojiQrevolvingHearts	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8627786	oki	'NULL'	'NULL'	'NULL'
8628025	emojiQokHandSign	'NULL'	emojiQokHandSign	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8628026	oki	'NULL'	'NULL'	'NULL'
8629553	emojiQblueHeart	'NULL'	emojiQblueHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8629555	okee	'NULL'	'NULL'	'NULL'
8629575	emojiQpurpleHeart	'NULL'	emojiQpurpleHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8629577	oki	'NULL'	'NULL'	'NULL'
8630715	hihi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8630716	oki	'NULL'	'NULL'	'NULL'
8633324	oh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8633325	okee	'NULL'	'NULL'	'NULL'
8634732	emojiQblueHeart	'NULL'	emojiQblueHeart	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8634734	oki	'NULL'	'NULL'	'NULL'
8635239	:)	'NULL'	:)	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8635241	oki	oki	*oki	P
8637507	iaa	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8637508	oki	'NULL'	'NULL'	'NULL'
8638646	ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8638647	oke	'NULL'	'NULL'	'NULL'
8639893	dihei	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8639894	oki	'NULL'	'NULL'	'NULL'
8640218	jaa	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8640219	okee	'NULL'	'NULL'	'NULL'
8648083	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8648084	oke	'NULL'	'NULL'	'NULL'
8649691	Aha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8649692	oke	'NULL'	'NULL'	'NULL'
8653035	Aha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8653036	oki	'NULL'	'NULL'	'NULL'
8660115	dir	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8660116	okay	'NULL'	'NULL'	'NULL'
8660419	isch	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8660420	okay	'NULL'	'NULL'	'NULL'
8663423	isch	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8663424	okay	'NULL'	'NULL'	'NULL'
8664342	verbi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8664343	okay	'NULL'	'NULL'	'NULL'
8668640	Bah	'NULL'	bah	*Bah	ET	'NULL'	'NULL'	'NULL'	8668641	okee	okee	*okee	ET
8670756	Weri	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8670757	oke	'NULL'	'NULL'	'NULL'
8670947	Yeahyouh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8670948	oke	'NULL'	'NULL'	'NULL'
8673756	Oha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8673757	oke	'NULL'	'NULL'	'NULL'
8690843	Haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8690844	okay	'NULL'	'NULL'	'NULL'
8716446	hm	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8716447	okidoki	'NULL'	'NULL'	'NULL'
8722340	redactedQ6tokens32characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8722342	okidoki	'NULL'	'NULL'	'NULL'
8723274	emojiQdisappointedButRelievedFace	'NULL'	emojiQdisappointedButRelievedFace	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8723275	okidoki	'NULL'	'NULL'	'NULL'
8723898	redactedQ3tokens15characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8723900	oki	'NULL'	'NULL'	'NULL'
8724614	redactedQ10tokens49characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8724616	okidoki	'NULL'	'NULL'	'NULL'
8725281	hihi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8725282	okidoki	'NULL'	'NULL'	'NULL'
8725322	redactedQ3tokens14characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8725324	okidoki	'NULL'	'NULL'	'NULL'
8727363	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8727365	okidoki	'NULL'	'NULL'	'NULL'
8727736	redactedQ3tokens15characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8727738	okidoki	'NULL'	'NULL'	'NULL'
8727886	redactedQ1tokens2characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8727888	oki	'NULL'	'NULL'	'NULL'
8728360	dases	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8728361	okay	'NULL'	'NULL'	'NULL'
8728533	redactedQ9tokens43characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8728535	oki	'NULL'	'NULL'	'NULL'
8729650	redactedQ6tokens27characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8729652	oki	'NULL'	'NULL'	'NULL'
8729675	oko	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8729677	oki	'NULL'	'NULL'	'NULL'
8731560	hihi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8731561	okidoki	'NULL'	'NULL'	'NULL'
8732278	hihi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8732279	okidoki	'NULL'	'NULL'	'NULL'
8732431	redactedQ4tokens18characters	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8732433	okidoki	'NULL'	'NULL'	'NULL'
8733473	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8733474	okidoki	'NULL'	'NULL'	'NULL'
8735412	emojiQsmilingFaceWithSmilingEyes	'NULL'	emojiQsmilingFaceWithSmilingEyes	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8735413	oke	'NULL'	'NULL'	'NULL'
8735633	emojiQsmilingFaceWithSmilingEyes	'NULL'	emojiQsmilingFaceWithSmilingEyes	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8735634	oke	'NULL'	'NULL'	'NULL'
8737815	alli	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8737816	oke	'NULL'	'NULL'	'NULL'
8740120	Abo	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8740121	oke	'NULL'	'NULL'	'NULL'
8740983	emojiQfaceWithStuckOutTongueAndTightlyClosedEyes	'NULL'	emojiQfaceWithStuckOutTongueAndTightlyClosedEyes	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8740984	oke	'NULL'	'NULL'	'NULL'
8741503	ush	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8741504	oke	'NULL'	'NULL'	'NULL'
8744263	ish	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8744264	oke	'NULL'	'NULL'	'NULL'
8750360	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8750361	oke	'NULL'	'NULL'	'NULL'
8750941	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8750942	oke	'NULL'	'NULL'	'NULL'
8751773	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8751774	oke	'NULL'	'NULL'	'NULL'
8752142	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8752143	oke	'NULL'	'NULL'	'NULL'
8754547	da	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8754548	oke	'NULL'	'NULL'	'NULL'
8757420	Hb	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8757421	oke	'NULL'	'NULL'	'NULL'
8758094	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8758095	oke	'NULL'	'NULL'	'NULL'
8761674	ish	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8761675	oke	'NULL'	'NULL'	'NULL'
8774332	emojiQflushedFace	'NULL'	emojiQflushedFace	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8774333	okey	'NULL'	'NULL'	'NULL'
8782667	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8782669	oke	'NULL'	'NULL'	'NULL'
8783121	jaa	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8783122	okee	'NULL'	'NULL'	'NULL'
8783509	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8783510	oke	'NULL'	'NULL'	'NULL'
8783521	zeme	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8783523	oke	'NULL'	'NULL'	'NULL'
8784063	haaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8784065	okee	'NULL'	'NULL'	'NULL'
8784098	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8784100	okee	'NULL'	'NULL'	'NULL'
8784174	emojiQfaceWithTearsOfJoy	'NULL'	emojiQfaceWithTearsOfJoy	'NULL'	'NULL'	EMOJI	'NULL'	'NULL'	8784176	oke	'NULL'	'NULL'	'NULL'
8784185	^^	'NULL'	^^	'NULL'	'NULL'	EMO	'NULL'	'NULL'	8784187	oke	'NULL'	'NULL'	'NULL'
8784734	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8784735	oke	'NULL'	'NULL'	'NULL'
8784978	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8784979	oki	'NULL'	'NULL'	'NULL'
8785054	Sho	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8785055	okee	'NULL'	'NULL'	'NULL'
8785346	hengets	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8785348	oke	'NULL'	'NULL'	'NULL'
8785483	sho	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8785484	oke	'NULL'	'NULL'	'NULL'
8786179	Hahaha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8786180	okey	'NULL'	'NULL'	'NULL'
8787419	Hahahahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8787420	okey	'NULL'	'NULL'	'NULL'
8791039	secher	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8791041	okee	'NULL'	'NULL'	'NULL'
8791764	hehe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8791765	okee	'NULL'	'NULL'	'NULL'
8794140	glich	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8794142	okay	'NULL'	'NULL'	'NULL'
8795768	haha	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8795770	okay	'NULL'	'NULL'	'NULL'
8795984	si	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8795986	okay	'NULL'	'NULL'	'NULL'
8795991	alles	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8795992	okay	'NULL'	'NULL'	'NULL'
8799436	isch	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8799438	okay	'NULL'	'NULL'	'NULL'
8801121	lo	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8801123	okay	'NULL'	'NULL'	'NULL'
8801312	ueberschritte	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8801314	okay	'NULL'	'NULL'	'NULL'
8802190	isch	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8802191	okay	'NULL'	'NULL'	'NULL'
8802273	si	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8802275	okay	'NULL'	'NULL'	'NULL'
8802691	hend	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8802693	okay	'NULL'	'NULL'	'NULL'
8802765	sache	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8802767	okay	'NULL'	'NULL'	'NULL'
8803671	gsi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8803673	okay	'NULL'	'NULL'	'NULL'
8803716	Jo	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8803718	okay	'NULL'	'NULL'	'NULL'
8804867	priis	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8804868	okay	'NULL'	'NULL'	'NULL'
8804974	isch	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8804976	okay	'NULL'	'NULL'	'NULL'
8805435	eis	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8805437	okay	'NULL'	'NULL'	'NULL'
8806554	?	'NULL'	?	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8806556	okay	'NULL'	'NULL'	'NULL'
8808190	besser	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8808192	okay	'NULL'	'NULL'	'NULL'
8808621	etc.	true	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8808623	okay	'NULL'	'NULL'	'NULL'
8808711	wikipedia	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8808713	okay	'NULL'	'NULL'	'NULL'
8808762	gäbiger	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8808764	okay	'NULL'	'NULL'	'NULL'
8809053	Glich	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8809055	okay	'NULL'	'NULL'	'NULL'
8809207	.	'NULL'	.	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8809209	okay	'NULL'	'NULL'	'NULL'
8809955	gfrogt	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8809957	okay	'NULL'	'NULL'	'NULL'
8810282	Nei	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8810284	okay	'NULL'	'NULL'	'NULL'
8810964	umgoh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8810966	okay	'NULL'	'NULL'	'NULL'
8811111	informiert	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8811113	okay	'NULL'	'NULL'	'NULL'
8811735	scho	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8811736	okay	'NULL'	'NULL'	'NULL'
8811787	alles	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8811788	okay	'NULL'	'NULL'	'NULL'
8815778	iPad	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8815780	okay	'NULL'	'NULL'	'NULL'
8815877	.	'NULL'	.	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8815879	okay	'NULL'	'NULL'	'NULL'
8816131	...	'NULL'	...	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8816133	okay	'NULL'	'NULL'	'NULL'
8818689	)	'NULL'	)	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8818691	okay	'NULL'	'NULL'	'NULL'
8819877	willsch	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8819879	okay	'NULL'	'NULL'	'NULL'
8820125	mama	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8820127	okay	'NULL'	'NULL'	'NULL'
8820209	scho	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8820210	okay	'NULL'	'NULL'	'NULL'
8820393	anderi	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8820395	okay	'NULL'	'NULL'	'NULL'
8821375	hehe	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8821376	okay	'NULL'	'NULL'	'NULL'
8823721	.	'NULL'	.	'NULL'	'NULL'	PUN	'NULL'	'NULL'	8823723	okay	'NULL'	'NULL'	'NULL'
8824482	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8824483	oke	'NULL'	'NULL'	'NULL'
8828392	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8828393	okay	'NULL'	'NULL'	'NULL'
8831570	Oh	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8831571	okay	'NULL'	'NULL'	'NULL'
8832042	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8832043	oke	'NULL'	'NULL'	'NULL'
8834985	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8834986	okay	'NULL'	'NULL'	'NULL'
8835037	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8835038	oke	'NULL'	'NULL'	'NULL'
8838036	no	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8838037	oke	'NULL'	'NULL'	'NULL'
8838294	das	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8838295	oke	'NULL'	'NULL'	'NULL'
8841507	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8841508	oke	'NULL'	'NULL'	'NULL'
8842467	Hahah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8842468	oke	'NULL'	'NULL'	'NULL'
8842987	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8842988	oke	'NULL'	'NULL'	'NULL'
8843892	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8843893	okee	'NULL'	'NULL'	'NULL'
8844242	Ah	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	8844243	oke	'NULL'	'NULL'	'NULL'
